block_num,builder_id,total_gas_fee,total_mev,included_txs
0,builder_13,5300000,0,
1,builder_13,8460001,17700000,
2,builder_13,168052000,514230,
3,builder_13,141224000,105840,
4,builder_11,120000,0,
5,builder_13,159910000,1835790,
6,builder_13,22898003,393800,
7,builder_13,82682002,1611980,
8,builder_11,4500000,0,
9,builder_13,109775996,931000,
10,builder_13,40934998,410000,
11,,0,0,
12,builder_11,110000,0,
13,builder_13,357795000,1610400,
14,builder_13,37741998,817600,
15,builder_2,380393000,5059990,
16,builder_13,165443010,3945390,
17,builder_13,140252999,413400,
18,builder_13,75730000,1169940,
19,builder_13,15525999,0,
20,builder_13,5300000,0,
21,builder_13,8460001,17700000,
22,builder_13,168052000,514230,
23,builder_13,141224000,105840,
24,builder_11,120000,0,
25,builder_13,159910000,1835790,
26,builder_13,22898003,393800,
27,builder_13,82682002,1611980,
28,builder_11,4500000,0,
29,builder_13,109775996,931000,
30,builder_13,40934998,410000,
31,,0,0,
32,builder_11,110000,0,
33,builder_13,357795000,1610400,
34,builder_13,37741998,817600,
35,builder_2,380393000,5059990,
36,builder_13,165443010,3945390,
37,builder_13,140252999,413400,
38,builder_13,75730000,1169940,
39,builder_13,15525999,0,
40,builder_13,5300000,0,
41,builder_13,8460001,17700000,
42,builder_13,168052000,514230,
43,builder_13,141224000,105840,
44,builder_11,120000,0,
45,builder_13,159910000,1835790,
46,builder_13,22898003,393800,
47,builder_13,82682002,1611980,
48,builder_11,4500000,0,
49,builder_13,109775996,931000,
50,builder_13,40934998,410000,
51,,0,0,
52,builder_11,110000,0,
53,builder_13,357795000,1610400,
54,builder_13,37741998,817600,
55,builder_2,380393000,5059990,
56,builder_13,165443010,3945390,
57,builder_13,140252999,413400,
58,builder_13,75730000,1169940,
59,builder_13,15525999,0,
60,builder_13,5300000,0,
61,builder_13,8460001,17700000,
62,builder_13,168052000,514230,
63,builder_13,141224000,105840,
64,builder_11,120000,0,
65,builder_13,159910000,1835790,
66,builder_13,22898003,393800,
67,builder_13,82682002,1611980,
68,builder_11,4500000,0,
69,builder_13,109775996,931000,
70,builder_13,40934998,410000,
71,,0,0,
72,builder_11,110000,0,
73,builder_13,357795000,1610400,
74,builder_13,37741998,817600,
75,builder_2,380393000,5059990,
76,builder_13,165443010,3945390,
77,builder_13,140252999,413400,
78,builder_13,75730000,1169940,
79,builder_13,15525999,0,
80,builder_13,5300000,0,
81,builder_13,8460001,17700000,
82,builder_13,168052000,514230,
83,builder_13,141224000,105840,
84,builder_11,120000,0,
85,builder_13,159910000,1835790,
86,builder_13,22898003,393800,
87,builder_13,82682002,1611980,
88,builder_11,4500000,0,
89,builder_13,109775996,931000,
90,builder_13,40934998,410000,
91,,0,0,
92,builder_11,110000,0,
93,builder_13,357795000,1610400,
94,builder_13,37741998,817600,
95,builder_2,380393000,5059990,
96,builder_13,165443010,3945390,
97,builder_13,140252999,413400,
98,builder_13,75730000,1169940,
99,builder_13,15525999,0,
100,builder_13,5300000,0,
101,builder_13,8460001,17700000,
102,builder_13,168052000,514230,
103,builder_13,141224000,105840,
104,builder_11,120000,0,
105,builder_13,159910000,1835790,
106,builder_13,22898003,393800,
107,builder_13,82682002,1611980,
108,builder_11,4500000,0,
109,builder_13,109775996,931000,
110,builder_13,40934998,410000,
111,,0,0,
112,builder_11,110000,0,
113,builder_13,357795000,1610400,
114,builder_13,37741998,817600,
115,builder_2,380393000,5059990,
116,builder_13,165443010,3945390,
117,builder_13,140252999,413400,
118,builder_13,75730000,1169940,
119,builder_13,15525999,0,
120,builder_13,5300000,0,
121,builder_13,8460001,17700000,
122,builder_13,168052000,514230,
123,builder_13,141224000,105840,
124,builder_11,120000,0,
125,builder_13,159910000,1835790,
126,builder_13,22898003,393800,
127,builder_13,82682002,1611980,
128,builder_11,4500000,0,
129,builder_13,109775996,931000,
130,builder_13,40934998,410000,
131,,0,0,
132,builder_11,110000,0,
133,builder_13,357795000,1610400,
134,builder_13,37741998,817600,
135,builder_2,380393000,5059990,
136,builder_13,165443010,3945390,
137,builder_13,140252999,413400,
138,builder_13,75730000,1169940,
139,builder_13,15525999,0,
140,builder_13,31900000,0,
141,builder_11,220000,0,
142,,0,0,
143,builder_13,116908999,5710300,
144,builder_2,17425997,134000,
145,builder_13,107265005,8761630,
146,builder_13,17029999,217800,
147,builder_13,2469999,38800,
148,builder_13,135952997,1497000,
149,builder_11,2970000,0,
150,builder_13,109656002,467900,
151,builder_13,58524999,746900,
152,builder_11,240001,350000,
153,builder_13,50691001,507400,
