block_num,builder_id,proposer_id,winning_bid,total_gas_fee,total_mev
0,builder_19,proposer_5,80019777.87719543,157084002,6468300
1,builder_18,proposer_19,88975321.92523403,178096002,6854280
2,builder_18,proposer_19,98001376.24489525,326430001,5978600
3,builder_18,proposer_10,106727626.26148148,396920000,6645540
4,builder_18,proposer_3,116490128.25834411,432639999,5765620
5,builder_18,proposer_0,130526782.55259193,489200001,5907310
6,builder_18,proposer_6,145441311.47820547,631100008,1002210
7,builder_18,proposer_10,158879242.7777664,746800000,1393110
8,builder_18,proposer_6,172456964.49812794,799900000,1225310
9,builder_18,proposer_11,187112350.56248724,891000000,1187710
10,builder_18,proposer_6,205231821.6988339,1111800000,1386310
11,builder_18,proposer_2,228319925.56215665,1163100000,1317090
12,builder_18,proposer_3,251059182.36061618,1256300000,1303290
13,builder_18,proposer_7,271426671.994174,1292100000,1303290
14,builder_18,proposer_11,304490594.7887037,1331400000,1351390
15,builder_18,proposer_3,337480373.7150067,1382000000,1532390
16,builder_18,proposer_1,368370835.9807186,1440400000,1629390
17,builder_18,proposer_6,409922027.99680626,1446700000,1531890
18,builder_18,proposer_13,451287717.5769583,1483100000,1546190
19,builder_18,proposer_11,500335482.8218229,1494300000,1637790
20,builder_19,proposer_5,80019777.87719543,157084002,6468300
21,builder_18,proposer_19,88975321.92523403,178096002,6854280
22,builder_18,proposer_19,98001376.24489525,326430001,5978600
23,builder_18,proposer_10,106727626.26148148,396920000,6645540
24,builder_18,proposer_3,116490128.25834411,432639999,5765620
25,builder_18,proposer_0,130526782.55259193,489200001,5907310
26,builder_18,proposer_6,145441311.47820547,631100008,1002210
27,builder_18,proposer_10,158879242.7777664,746800000,1393110
28,builder_18,proposer_6,172456964.49812794,799900000,1225310
29,builder_18,proposer_11,187112350.56248724,891000000,1187710
30,builder_18,proposer_6,205231821.6988339,1111800000,1386310
31,builder_18,proposer_2,228319925.56215665,1163100000,1317090
32,builder_18,proposer_3,251059182.36061618,1256300000,1303290
33,builder_18,proposer_7,271426671.994174,1292100000,1303290
34,builder_18,proposer_11,304490594.7887037,1331400000,1351390
35,builder_18,proposer_3,337480373.7150067,1382000000,1532390
36,builder_18,proposer_1,368370835.9807186,1440400000,1629390
37,builder_18,proposer_6,409922027.99680626,1446700000,1531890
38,builder_18,proposer_13,451287717.5769583,1483100000,1546190
39,builder_18,proposer_11,500335482.8218229,1494300000,1637790
40,builder_19,proposer_5,80019777.87719543,157084002,6468300
41,builder_18,proposer_19,88975321.92523403,178096002,6854280
42,builder_18,proposer_19,98001376.24489525,326430001,5978600
43,builder_18,proposer_10,106727626.26148148,396920000,6645540
44,builder_18,proposer_3,116490128.25834411,432639999,5765620
45,builder_18,proposer_0,130526782.55259193,489200001,5907310
46,builder_18,proposer_6,145441311.47820547,631100008,1002210
47,builder_18,proposer_10,158879242.7777664,746800000,1393110
48,builder_18,proposer_6,172456964.49812794,799900000,1225310
49,builder_18,proposer_11,187112350.56248724,891000000,1187710
50,builder_18,proposer_6,205231821.6988339,1111800000,1386310
51,builder_18,proposer_2,228319925.56215665,1163100000,1317090
52,builder_18,proposer_3,251059182.36061618,1256300000,1303290
53,builder_18,proposer_7,271426671.994174,1292100000,1303290
54,builder_18,proposer_11,304490594.7887037,1331400000,1351390
55,builder_18,proposer_3,337480373.7150067,1382000000,1532390
56,builder_18,proposer_1,368370835.9807186,1440400000,1629390
57,builder_18,proposer_6,409922027.99680626,1446700000,1531890
58,builder_18,proposer_13,451287717.5769583,1483100000,1546190
59,builder_18,proposer_11,500335482.8218229,1494300000,1637790
